"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE02120300000000202051";"01.11.2025";"01.11.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . MAX SCHULZ, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-34,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.11.2025";"02.11.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT 11/2025";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.11.2025";"02.11.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-17,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.11.2025";"02.11.2025";"KARTENZAHLUNG";"NETTO FILIALE 3312";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-33,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"04.11.2025";"04.11.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-10,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.11.2025";"05.11.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-79,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.11.2025";"05.11.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . LEA HOFFMANN, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-28,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.11.2025";"05.11.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE 100 MBIT";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.11.2025";"06.11.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.11/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.11.2025";"07.11.2025";"FOLGELASTSCHRIFT";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"08.11.2025";"08.11.2025";"FOLGELASTSCHRIFT";"MOBILFUNK RECHNUNG 11/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-19,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"09.11.2025";"09.11.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-5,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"09.11.2025";"09.11.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-38,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.11.2025";"11.11.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"13.11.2025";"13.11.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-12,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"13.11.2025";"13.11.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-11,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.11.2025";"15.11.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 11/2025";"";"";"";"";"";"";"Vattenfall Europe Sales GmbH";"";"";"-78,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"17.11.2025";"17.11.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-51,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.11.2025";"19.11.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.11.2025";"19.11.2025";"KARTENZAHLUNG";"SHELL STATION 1204";"";"";"";"";"";"";"SHELL DEUTSCHLAND";"";"";"-58,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"21.11.2025";"21.11.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-8,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"21.11.2025";"21.11.2025";"FOLGELASTSCHRIFT";"RECHNUNG 2025-8841";"";"";"";"";"";"";"Zahnarztpraxis Dr. Lorenz";"";"";"-189,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.11.2025";"22.11.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"ADOBE SYSTEMS SOFTWARE";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.11.2025";"22.11.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-27,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"23.11.2025";"23.11.2025";"KARTENZAHLUNG";"AMZN Mktp DE 250114";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-57,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.11.2025";"24.11.2025";"KARTENZAHLUNG";"NETTO FILIALE 3312";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-33,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.11.2025";"24.11.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.11/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-50,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.11.2025";"25.11.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 11/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.11.2025";"25.11.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-18,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"27.11.2025";"27.11.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-6,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"27.11.2025";"27.11.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-50,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.11.2025";"28.11.2025";"LOHN  GEHALT";"GEHALT 11/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-18,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"KARTENZAHLUNG";"CAFE MILCHBART";"";"";"";"";"";"";"Cafe Milchbart";"";"";"-9,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 12/2025";"";"";"";"";"";"";"Fitness First Germany";"";"";"-39,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"DAUERAUFTRAG";"MIETE WOHNUNG 12 12/2025";"";"";"";"";"";"";"Hausverwaltung Bergmann GmbH";"";"";"-1.150,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . MAX SCHULZ, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-18,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.12.2025";"01.12.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-61,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.12.2025";"02.12.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT 12/2025";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.12.2025";"02.12.2025";"KARTENZAHLUNG";"DEAN+DAVID 1188";"";"";"";"";"";"";"DEAN AND DAVID";"";"";"-16,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"04.12.2025";"04.12.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-29,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.12.2025";"05.12.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE 100 MBIT";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.12.2025";"06.12.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.12/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.12.2025";"06.12.2025";"KARTENZAHLUNG";"VAPIANO MITTE";"";"";"";"";"";"";"VAPIANO Berlin Mitte";"";"";"-27,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-7,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-42,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-22,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.12.2025";"07.12.2025";"FOLGELASTSCHRIFT";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"08.12.2025";"08.12.2025";"FOLGELASTSCHRIFT";"MOBILFUNK RECHNUNG 12/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-19,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"09.12.2025";"09.12.2025";"KARTENZAHLUNG";"AMZN Mktp DE 498689";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-12,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"09.12.2025";"09.12.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-37,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"10.12.2025";"10.12.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-7,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.12.2025";"11.12.2025";"KARTENZAHLUNG";"SHELL STATION 1204";"";"";"";"";"";"";"SHELL DEUTSCHLAND";"";"";"-73,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.12.2025";"11.12.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"12.12.2025";"12.12.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-10,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.12.2025";"14.12.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-10,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.12.2025";"15.12.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-18,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.12.2025";"15.12.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 12/2025";"";"";"";"";"";"";"Vattenfall Europe Sales GmbH";"";"";"-78,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"16.12.2025";"16.12.2025";"KARTENZAHLUNG";"SHELL STATION 1204";"";"";"";"";"";"";"SHELL DEUTSCHLAND";"";"";"-69,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.12.2025";"19.12.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"20.12.2025";"20.12.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . LEA HOFFMANN, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-39,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.12.2025";"22.12.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"ADOBE SYSTEMS SOFTWARE";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.12.2025";"22.12.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . MAX SCHULZ, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-27,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.12.2025";"24.12.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-13,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.12.2025";"24.12.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-22,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.12.2025";"25.12.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 12/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.12.2025";"25.12.2025";"KARTENZAHLUNG";"SHELL STATION 1204";"";"";"";"";"";"";"SHELL DEUTSCHLAND";"";"";"-61,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.12.2025";"26.12.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-5,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.12.2025";"26.12.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.12/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.12.2025";"28.12.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-10,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.12.2025";"28.12.2025";"LOHN  GEHALT";"GEHALT 12/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
